  37.40000,  34.13338,  34.16367,  34.08626,  33.70785,  32.18434
  37.50000,  34.14324,  34.17339,  34.09619,  33.71841,  32.19358
  37.60000,  34.15305,  34.18305,  34.10607,  33.72894,  32.20282
  37.70000,  34.16281,  34.19267,  34.11591,  33.73944,  32.21208
  37.80000,  34.17253,  34.20224,  34.12571,  33.74991,  32.22134
  37.90000,  34.18220,  34.21177,  34.13546,  33.76034,  32.23061
  38.00000,  34.19182,  34.22125,  34.14516,  33.77074,  32.23988
  38.10000,  34.20140,  34.23068,  34.15482,  33.78110,  32.24916
  38.20000,  34.21093,  34.24007,  34.16443,  33.79143,  32.25845
  38.30000,  34.22041,  34.24941,  34.17400,  33.80172,  32.26775
  38.40000,  34.22984,  34.25870,  34.18352,  33.81198,  32.27705
  38.50000,  34.23924,  34.26796,  34.19300,  33.82220,  32.28635
  38.60000,  34.24858,  34.27716,  34.20244,  33.83239,  32.29566
  38.70000,  34.25788,  34.28633,  34.21183,  33.84254,  32.30498
